INFO 2024-09-06 14:24:56,980 autoreload Watching for file changes with StatReloader
INFO 2024-09-12 21:36:50,225 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:36:52,555 views The current time in EST being used: 2024-09-12 22:36:52.551826-04:00
INFO 2024-09-12 21:36:52,560 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
ERROR 2024-09-12 21:36:52,811 log Internal Server Error: /picks/league/1/
Traceback (most recent call last):
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 510, in parse
    compile_func = self.tags[command]
                   ~~~~~~~~~^^^^^^^^^
KeyError: 'else'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/contrib/auth/decorators.py", line 60, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/picks/views.py", line 158, in league
    return render(request, 'picks/league.html', context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/shortcuts.py", line 25, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/loader.py", line 15, in get_template
    return engine.get_template(template_name)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/backends/django.py", line 79, in get_template
    return Template(self.engine.get_template(template_name), self)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/engine.py", line 177, in get_template
    template, origin = self.find_template(template_name)
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/engine.py", line 159, in find_template
    template = loader.get_template(name, skip=skip)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/loaders/cached.py", line 57, in get_template
    template = super().get_template(template_name, skip)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/loaders/base.py", line 28, in get_template
    return Template(
           ^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 154, in __init__
    self.nodelist = self.compile_nodelist()
                    ^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 196, in compile_nodelist
    nodelist = parser.parse()
               ^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 518, in parse
    raise self.error(token, e)
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 516, in parse
    compiled_result = compile_func(self, token)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/loader_tags.py", line 295, in do_extends
    nodelist = parser.parse()
               ^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 518, in parse
    raise self.error(token, e)
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 516, in parse
    compiled_result = compile_func(self, token)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/loader_tags.py", line 234, in do_block
    nodelist = parser.parse(("endblock",))
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 518, in parse
    raise self.error(token, e)
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 516, in parse
    compiled_result = compile_func(self, token)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/defaulttags.py", line 962, in do_if
    nodelist = parser.parse(("elif", "else", "endif"))
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 518, in parse
    raise self.error(token, e)
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 516, in parse
    compiled_result = compile_func(self, token)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/defaulttags.py", line 862, in do_for
    nodelist_loop = parser.parse(
                    ^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 512, in parse
    self.invalid_block_tag(token, command, parse_until)
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 563, in invalid_block_tag
    raise self.error(
django.template.exceptions.TemplateSyntaxError: Invalid block tag on line 68: 'else', expected 'empty' or 'endfor'. Did you forget to register or load this tag?
INFO 2024-09-12 21:37:10,867 views The current time in EST being used: 2024-09-12 22:37:10.864548-04:00
INFO 2024-09-12 21:37:10,872 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:37:11,743 views The current time in EST being used: 2024-09-12 22:37:11.740463-04:00
INFO 2024-09-12 21:37:11,747 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
WARNING 2024-09-12 21:38:57,733 log Not Found: /
INFO 2024-09-12 21:40:44,461 views The current time in EST being used: 2024-09-12 22:40:44.458216-04:00
INFO 2024-09-12 21:40:44,465 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:40:45,625 views The current time in EST being used: 2024-09-12 22:40:45.622656-04:00
INFO 2024-09-12 21:40:45,630 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:40:46,643 views The current time in EST being used: 2024-09-12 22:40:46.639212-04:00
INFO 2024-09-12 21:40:46,648 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:40:48,035 views The current time in EST being used: 2024-09-12 22:40:48.029827-04:00
INFO 2024-09-12 21:40:48,045 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:40:50,523 views The current time in EST being used: 2024-09-12 22:40:50.519854-04:00
INFO 2024-09-12 21:40:50,529 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:40:51,536 views The current time in EST being used: 2024-09-12 22:40:51.531502-04:00
INFO 2024-09-12 21:40:51,543 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:40:53,373 views The current time in EST being used: 2024-09-12 22:40:53.368531-04:00
INFO 2024-09-12 21:40:53,380 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:40:53,817 views The current time in EST being used: 2024-09-12 22:40:53.814430-04:00
INFO 2024-09-12 21:40:53,822 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:40:54,830 views The current time in EST being used: 2024-09-12 22:40:54.827255-04:00
INFO 2024-09-12 21:40:54,835 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:40:55,842 views The current time in EST being used: 2024-09-12 22:40:55.839400-04:00
INFO 2024-09-12 21:40:55,847 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:40:56,345 views The current time in EST being used: 2024-09-12 22:40:56.342729-04:00
INFO 2024-09-12 21:40:56,350 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:40:56,888 views The current time in EST being used: 2024-09-12 22:40:56.885071-04:00
INFO 2024-09-12 21:40:56,892 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:40:57,312 views The current time in EST being used: 2024-09-12 22:40:57.308750-04:00
INFO 2024-09-12 21:40:57,316 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:40:57,797 views The current time in EST being used: 2024-09-12 22:40:57.794904-04:00
INFO 2024-09-12 21:40:57,802 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:40:58,275 views The current time in EST being used: 2024-09-12 22:40:58.272204-04:00
INFO 2024-09-12 21:40:58,279 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:40:58,926 views The current time in EST being used: 2024-09-12 22:40:58.923500-04:00
INFO 2024-09-12 21:40:58,931 views The user has made the following pick: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:41:09,978 views The current time in EST being used: 2024-09-12 22:41:09.971781-04:00
INFO 2024-09-12 21:41:09,984 views The user has already made the following pick this week: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:41:11,326 views The current time in EST being used: 2024-09-12 22:41:11.319019-04:00
INFO 2024-09-12 21:41:11,334 views The user has already made the following pick this week: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
INFO 2024-09-12 21:49:55,095 views The current time in EST being used: 2024-09-12 22:49:55.085687-04:00
INFO 2024-09-12 21:49:55,101 views The user has already made the following pick this week: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
WARNING 2024-09-12 21:56:35,985 log Not Found: /.env
WARNING 2024-09-12 21:56:36,245 log Not Found: /
WARNING 2024-09-12 21:59:16,834 log Not Found: /
INFO 2024-09-12 22:02:26,800 views The current time in EST being used: 2024-09-12 23:02:26.791513-04:00
INFO 2024-09-12 22:02:26,805 views The user has already made the following pick this week: rizzo - NYYDummyLeague (2024) - 2 - Dallas Cowboys
ERROR 2024-09-12 22:02:27,057 log Internal Server Error: /picks/league/1/
Traceback (most recent call last):
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/contrib/auth/decorators.py", line 60, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/picks/views.py", line 162, in league
    return render(request, 'picks/league.html', context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/shortcuts.py", line 25, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/loader.py", line 15, in get_template
    return engine.get_template(template_name)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/backends/django.py", line 79, in get_template
    return Template(self.engine.get_template(template_name), self)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/engine.py", line 177, in get_template
    template, origin = self.find_template(template_name)
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/engine.py", line 159, in find_template
    template = loader.get_template(name, skip=skip)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/loaders/cached.py", line 57, in get_template
    template = super().get_template(template_name, skip)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/loaders/base.py", line 28, in get_template
    return Template(
           ^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 154, in __init__
    self.nodelist = self.compile_nodelist()
                    ^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 196, in compile_nodelist
    nodelist = parser.parse()
               ^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 518, in parse
    raise self.error(token, e)
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 516, in parse
    compiled_result = compile_func(self, token)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/loader_tags.py", line 295, in do_extends
    nodelist = parser.parse()
               ^^^^^^^^^^^^^^
  File "/root/eliminator/myprojectenv/lib/python3.12/site-packages/django/template/base.py", line 518, in parse
